in:Solar Chimney Height (m),in:SC Orientation,in:Room Orientation,in:Room Width(m),in:Room Depth(m),out:FlowRate_m3/hr,out:TotalDiscomfortHours,out:TooHotDiscomfortHours,out:OT_TotalDiscomfortHours,out:OT_TooHotDiscomfortHours,out:NS_OT_TotalDiscomfortHours,out:NS_OT_TooHotDiscomfortHours,out:TotalEnergy,out:CoolingEnergy
7,2,-1,22,10,3583.491127,1755,1755,1148,1148,664,664,21.691029,19.773935
8,2,-1,22,10,3712.906645,1710,1710,1115,1115,642,642,21.667917,19.53898
4,3,-1,22,10,3019.173769,2105,2105,1459,1459,725,725,21.819847,20.562916
5,3,-1,22,10,3204.391884,1918,1918,1292,1292,739,739,22.185591,20.646055
6,3,-1,22,10,3388.426076,1827,1827,1205,1205,695,695,21.964335,20.170685
7,3,-1,22,10,3549.492741,1763,1763,1156,1156,669,669,21.887383,19.8586
8,3,-1,22,10,3686.787371,1712,1712,1114,1114,659,659,21.91682,19.660146
4,0,0,22,10,2976.427414,2089,2089,1469,1469,633,633,20.898617,19.799434
5,0,0,22,10,3178.414476,1911,1911,1306,1306,605,605,20.799155,19.462811
4,1,0,22,10,3005.049264,2134,2134,1505,1505,653,653,20.716241,19.678877
5,1,0,22,10,3198.295077,1944,1944,1332,1332,643,643,20.994981,19.733021
6,1,0,22,10,3370.577895,1834,1834,1233,1233,617,617,20.899284,19.382253
4,2,0,22,10,2990.611645,2095,2095,1474,1474,619,619,20.660829,19.57746
5,2,0,22,10,3180.884029,1912,1912,1306,1306,603,603,20.765829,19.467589
4,3,0,22,10,2977.810146,2071,2071,1448,1448,635,635,20.786249,19.619313
5,3,0,22,10,3160.623729,1900,1900,1288,1288,620,620,21.032964,19.626398
6,3,0,22,10,3347.734488,1799,1799,1203,1203,599,599,20.946508,19.256935
4,0,1,22,10,3159.936242,2145,2145,1484,1484,775,775,21.522986,20.59501
5,0,1,22,10,3319.142093,1956,1956,1317,1317,828,828,22.399448,21.224694
6,0,1,22,10,3516.477655,1876,1876,1242,1242,806,806,22.328752,20.89382
7,0,1,22,10,3663.280727,1802,1802,1180,1180,778,778,22.315277,20.61545
8,0,1,22,10,3807.547876,1754,1754,1145,1145,754,754,22.265067,20.320544
4,1,1,22,10,3153.866451,2184,2184,1516,1516,848,848,22.313433,21.435622
5,1,1,22,10,3343.584306,1995,1995,1351,1351,858,858,22.533547,21.407728
6,1,1,22,10,3524.587844,1896,1896,1259,1259,829,829,22.397428,21.025252
7,1,1,22,10,3692.574553,1824,1824,1200,1200,809,809,22.388879,20.778097
8,1,1,22,10,3832.757589,1771,1771,1157,1157,782,782,22.371555,20.507093
4,2,1,22,10,3170.08233,2173,2173,1506,1506,853,853,22.296369,21.44487
5,2,1,22,10,3349.170349,1985,1985,1341,1341,855,855,22.495436,21.374435
6,2,1,22,10,3533.52121,1892,1892,1256,1256,824,824,22.354804,21.001222
7,2,1,22,10,3701.852724,1820,1820,1196,1196,804,804,22.327153,20.739794
8,2,1,22,10,3855.962023,1774,1774,1159,1159,783,783,22.280547,20.477498
4,3,1,22,10,3128.931309,2141,2141,1476,1476,846,846,22.411645,21.471858
5,3,1,22,10,3327.58181,1956,1956,1314,1314,838,838,22.493822,21.310445
6,3,1,22,10,3515.476174,1878,1878,1241,1241,816,816,22.42871,20.968009
7,3,1,22,10,3683.163204,1806,1806,1182,1182,788,788,22.38439,20.670264
8,3,1,22,10,3822.962366,1760,1760,1147,1147,768,768,22.350289,20.427181
4,0,2,22,10,3081.894694,2161,2161,1484,1484,895,895,23.635354,22.117672
5,0,2,22,10,3272.433733,1969,1969,1316,1316,879,879,23.785037,21.970796
6,0,2,22,10,3453.470172,1889,1889,1249,1249,852,852,23.64474,21.591747
7,0,2,22,10,3631.561231,1825,1825,1192,1192,838,838,23.617768,21.33762
8,0,2,22,10,3787.883017,1777,1777,1154,1154,822,822,23.605653,21.064151
4,1,2,22,10,3088.693214,2196,2196,1520,1520,885,885,23.520179,22.098301
5,1,2,22,10,3288.209503,1994,1994,1342,1342,877,877,23.609497,21.918716
6,1,2,22,10,3460.861823,1897,1897,1258,1258,846,846,23.486415,21.554135
7,1,2,22,10,3633.338274,1839,1839,1204,1204,839,839,23.478514,21.298895
8,1,2,22,10,3792.622306,1791,1791,1167,1167,824,824,23.430723,21.025013
4,2,2,22,10,3100.448976,2217,2217,1532,1532,900,900,23.61164,22.227716
5,2,2,22,10,3286.113305,2000,2000,1347,1347,889,889,23.67841,22.013775
6,2,2,22,10,3477.411402,1907,1907,1264,1264,859,859,23.553707,21.672464
7,2,2,22,10,3643.196058,1852,1852,1213,1213,851,851,23.534514,21.427067
8,2,2,22,10,3785.928877,1792,1792,1168,1168,840,840,23.541523,21.175358
4,3,2,22,10,3074.073197,2174,2174,1496,1496,880,880,23.502069,22.084739
5,3,2,22,10,3263.920966,1975,1975,1324,1324,874,874,23.621556,21.904617
6,3,2,22,10,3445.749194,1888,1888,1248,1248,853,853,23.492349,21.539185
7,3,2,22,10,3625.402371,1828,1828,1194,1194,833,833,23.4364,21.232004
8,3,2,22,10,3794.258657,1776,1776,1153,1153,814,814,23.455104,20.98398
4,0,3,22,10,3097.038444,2180,2180,1496,1496,895,895,23.719878,22.230662
5,0,3,22,10,3286.412097,1990,1990,1333,1333,889,889,23.881758,22.101823
6,0,3,22,10,3469.924754,1898,1898,1255,1255,874,874,23.795292,21.78249
7,0,3,22,10,3642.356067,1845,1845,1210,1210,856,856,23.75804,21.507797
8,0,3,22,10,3794.889697,1794,1794,1167,1167,837,837,23.753016,21.241483
4,1,3,22,10,3099.21842,2201,2201,1522,1522,895,895,23.59623,22.179914
5,1,3,22,10,3280.520219,1996,1996,1343,1343,885,885,23.687167,22.014229
6,1,3,22,10,3458.807427,1904,1904,1261,1261,851,851,23.503747,21.597074
7,1,3,22,10,3637.218564,1843,1843,1207,1207,842,842,23.51863,21.36584
8,1,3,22,10,3795.752512,1796,1796,1172,1172,827,827,23.522271,21.106553
4,2,3,22,10,3104.647815,2241,2241,1551,1551,916,916,23.741677,22.372692
5,2,3,22,10,3300.482861,2028,2028,1369,1369,912,912,23.862572,22.244178
6,2,3,22,10,3487.047607,1924,1924,1277,1277,875,875,23.687735,21.847133
7,2,3,22,10,3648.18336,1866,1866,1226,1226,860,860,23.657892,21.560957
8,2,3,22,10,3805.878452,1817,1817,1186,1186,843,843,23.626773,21.286632
4,3,3,22,10,3071.6016,2208,2208,1523,1523,898,898,23.576017,22.217047
5,3,3,22,10,3268.620025,2000,2000,1348,1348,887,887,23.571443,21.937609
6,3,3,22,10,3453.966177,1908,1908,1264,1264,858,858,23.498168,21.618827
7,3,3,22,10,3638.349177,1843,1843,1207,1207,845,845,23.473138,21.333673
8,3,3,22,10,3796.485819,1796,1796,1171,1171,829,829,23.492399,21.092541
4,0,-2,10,14,2952.742965,1910,1910,1271,1271,825,825,23.982471,22.014237
5,0,-2,10,14,3168.542247,1813,1813,1186,1186,805,805,23.904759,21.501307
6,0,-2,10,14,3339.493884,1743,1743,1127,1127,788,788,23.929068,21.099232
7,0,-2,10,14,3492.121691,1705,1705,1099,1099,766,766,23.98048,20.721949
8,0,-2,10,14,3655.164481,1677,1677,1081,1081,750,750,24.12161,20.429017
4,1,-2,10,14,2996.345709,1907,1907,1270,1270,812,812,23.329602,21.462497
5,1,-2,10,14,3189.539732,1809,1809,1181,1181,803,803,23.802974,21.453245
6,1,-2,10,14,3359.006137,1742,1742,1127,1127,781,781,23.828522,21.046146
7,1,-2,10,14,3520.139008,1702,1702,1098,1098,760,760,23.873358,20.649473
8,1,-2,10,14,3681.20068,1677,1677,1083,1083,747,747,24.053345,20.40209
4,2,-2,10,14,2980.151792,1881,1881,1243,1243,802,802,23.595413,21.45979
5,2,-2,10,14,3141.081389,1787,1787,1160,1160,794,794,24.019531,21.41276
6,2,-2,10,14,3343.839763,1726,1726,1113,1113,763,763,24.009726,20.929918
7,2,-2,10,14,3493.497337,1690,1690,1087,1087,751,751,24.162159,20.634857
8,2,-2,10,14,3656.337029,1665,1665,1071,1071,726,726,24.24921,20.303688
4,3,-2,10,14,2974.64548,1871,1871,1238,1238,791,791,23.348665,21.232507
5,3,-2,10,14,3142.716602,1786,1786,1163,1163,785,785,23.841862,21.260454
6,3,-2,10,14,3327.273817,1723,1723,1115,1115,753,753,23.853877,20.836747
7,3,-2,10,14,3461.478269,1688,1688,1087,1087,733,733,23.999664,20.510929
8,3,-2,10,14,3629.269207,1658,1658,1069,1069,715,715,24.135763,20.203852
4,0,-1,10,14,2916.313165,1887,1887,1252,1252,809,809,23.943532,21.469518
5,0,-1,10,14,3104.469823,1802,1802,1177,1177,796,796,24.359809,21.410758
6,0,-1,10,14,3283.42629,1738,1738,1125,1125,782,782,24.376262,21.017775
7,0,-1,10,14,3431.692647,1693,1693,1089,1089,755,755,24.340706,20.623748
8,0,-1,10,14,3591.624355,1664,1664,1076,1076,736,736,24.442988,20.338492
4,1,-1,10,14,2947.612915,1905,1905,1265,1265,822,822,23.976348,21.572927
5,1,-1,10,14,3135.772677,1811,1811,1181,1181,814,814,24.419931,21.569033
6,1,-1,10,14,3307.857322,1750,1750,1130,1130,799,799,24.448841,21.157464
7,1,-1,10,14,3476.068342,1709,1709,1098,1098,775,775,24.39909,20.766731
8,1,-1,10,14,3616.359357,1675,1675,1081,1081,771,771,24.551908,20.553296
4,2,-1,10,14,2920.548617,1877,1877,1241,1241,808,808,23.939179,21.397841
5,2,-1,10,14,3114.971676,1780,1780,1154,1154,792,792,24.287184,21.289429
6,2,-1,10,14,3294.369278,1725,1725,1109,1109,772,772,24.262238,20.836594
7,2,-1,10,14,3439.864784,1687,1687,1084,1084,755,755,24.369503,20.556224
8,2,-1,10,14,3596.370728,1656,1656,1067,1067,736,736,24.466455,20.271849
4,3,-1,10,14,2932.086733,1876,1876,1240,1240,808,808,24.144992,21.394209
5,3,-1,10,14,3106.651527,1783,1783,1156,1156,800,800,24.668718,21.464137
6,3,-1,10,14,3286.802758,1725,1725,1112,1112,777,777,24.567477,21.029126
7,3,-1,10,14,3424.89447,1689,1689,1084,1084,753,753,24.662329,20.643408
8,3,-1,10,14,3580.387319,1658,1658,1068,1068,742,742,24.807349,20.383582
4,0,0,10,14,2921.074702,1887,1887,1256,1256,787,787,23.600791,21.177859
5,0,0,10,14,3097.408035,1787,1787,1166,1166,769,769,24.077159,21.15827
6,0,0,10,14,3267.708233,1728,1728,1121,1121,743,743,24.005046,20.659653
7,0,0,10,14,3433.914419,1687,1687,1089,1089,726,726,24.047353,20.339926
